Goal,Analysis variable,time,heatPumpSystem.declination,vol.V,heaCap.C,rad.n,theCon.G
Pel,S1_conf,470.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,480.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,490.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,500.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,510.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,520.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,530.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,540.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,550.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,560.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,570.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,580.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,590.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,600.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,610.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,620.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,630.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,640.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,650.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,660.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,670.0,0.0,0.0,0.0,0.0,0.0
Pel,S1_conf,680.0,0.0,0.0003059497506154458,3.9230605536225804e+26,0.0003059497506154458,4.089642890462111e+26
Pel,S1_conf,690.0,0.0,0.0025912597156275675,0.0019211790422704682,0.0049267458126963665,0.004063658111820064
Pel,S1_conf,700.0,0.0,0.0022564012432767394,0.0016852660421186908,0.003879400540721009,0.0039561738573100505
Pel,S1_conf,710.0,0.0,0.003050682131713484,0.0016086616735594315,0.0037064012368993454,0.004365505303077036
Pel,S1_conf,720.0,0.0,0.0020209560018442166,0.0015549595909744795,0.0036027977424596164,0.00399483308861273
Pel,S1_conf,730.0,0.0,0.0026768790153361938,0.0017235083765660697,0.003624613436626991,0.004013912138258532
Pel,S1_conf,740.0,0.0,0.002273896044250046,0.0015555989723230522,0.0030415523469134,0.00375507889028378
Pel,S1_conf,750.0,0.0,0.0023594882623131867,0.0014459209309156517,0.0037432116890251796,0.0048211394982126945
Pel,S1_conf,760.0,0.0,0.0020989337710266838,0.0014794838129328128,0.003314097691416755,0.0038970994179328006
Pel,S1_conf,770.0,0.0,0.00256814882814755,0.0016904693977122824,0.0034957668635175903,0.003778583007890876
Pel,S1_conf,780.0,0.0,0.008789790008351363,0.013149913001430641,0.031135427441896107,0.07208094797090982
Pel,S1_conf,790.0,0.0,0.01257330323720125,0.013166488782035865,0.03148280172934719,0.06346503021945551
Pel,S1_conf,800.0,0.0,0.011436774404883316,0.014186978183842411,0.02689842040827419,0.06369043326317417
Pel,S1_conf,810.0,0.0,0.013343951750561427,0.014231395525236053,0.028839102990385758,0.06414101432731609
Pel,S1_conf,820.0,0.0,0.012047134060010243,0.013791131758083771,0.02758303219659438,0.07438406836413293
Pel,S1_conf,830.0,0.0,0.009873798212750135,0.014625388674088245,0.03032090231313473,0.061217724459237184
Pel,S1_conf,840.0,0.0,0.012203665031025263,0.014849378782421636,0.031551434288787754,0.06701925791087512
Pel,S1_conf,850.0,0.0,0.011738021590474722,0.01349663934835973,0.03093012996816456,0.06492122323405464
Pel,S1_conf,860.0,0.0,0.010606515223921203,0.014713252791183823,0.02937786636211449,0.06459866140772852
Pel,S1_conf,870.0,0.0,0.012218379427874177,0.014318468647340104,0.02855337704299971,0.059628724662140434
Pel,S1_conf,880.0,0.0,0.007942049230081162,0.0055692950301501586,0.024039705105069704,0.05274863080411861
Pel,S1_conf,890.0,0.0,0.0076840560705384925,0.007526113600998457,0.02067684215303149,0.05075852966413686
Pel,S1_conf,900.0,0.0,0.008467311344442213,0.008619161167894242,0.0207688031316063,0.047849506506699
Pel,S1_conf,910.0,0.0,0.007845570073009182,0.007821606270904584,0.02211695672097048,0.045490270894938394
Pel,S1_conf,920.0,0.0,0.007530666210094717,0.007301159448166904,0.021058425998086314,0.043030046711372276
Pel,S1_conf,930.0,0.0,0.01040181267554725,0.010151067426598964,0.02230767306691049,0.05144229128014176
Pel,S1_conf,940.0,0.0,0.008041928344731058,0.010166612284803167,0.023597197893280908,0.05742043713574721
Pel,S1_conf,950.0,0.0,0.0075622185394188446,0.008717373933265948,0.021464913978603277,0.05112669476163804
Pel,S1_conf,960.0,0.0,0.00860570390752672,0.01013672876429352,0.020656401288209458,0.05360091844391969
Pel,S1_conf,970.0,0.0,0.008783989419402548,0.008426140732029547,0.021325375540238927,0.04591271775432396
Pel,S1_conf,980.0,0.0,0.004073357980111248,0.005539586297718608,0.016883028172614997,0.050944387206017995
Pel,S1_conf,990.0,0.0,0.007079142793878146,0.006679424234124159,0.019131007745022112,0.043953276963481495
Pel,S1_conf,1000.0,0.0,0.0068370252920637396,0.005850978033916026,0.020715361945510265,0.04406096217840904
Pel,S1_conf,1010.0,0.0,0.007303157595339839,0.005976750444428061,0.019856441512953255,0.04852872518258653
Pel,S1_conf,1020.0,0.0,0.007305833825592257,0.006117306781673258,0.016876251595140224,0.046311763171976966
Pel,S1_conf,1030.0,0.0,0.007680260634660537,0.006298377409865818,0.020654988928779292,0.04642899073548635
Pel,S1_conf,1040.0,0.0,0.006879508137220709,0.00613371102291155,0.018899516399044216,0.04432464327613474
Pel,S1_conf,1050.0,0.0,0.006760845993746401,0.006601376725862013,0.020152008548685194,0.048192796211734494
Pel,S1_conf,1060.0,0.0,0.0069210739977738425,0.006721769110587383,0.023450322337493515,0.050592872055706055
Pel,S1_conf,1070.0,0.0,0.0076726256182941144,0.006037978118449431,0.01738034040503409,0.04996107499664004
Pel,S1_conf,1080.0,0.0,0.009155228595694275,0.011504512930353991,0.026467921237216436,0.052841590361435646
Pel,S1_conf,1090.0,0.0,0.009681757198785895,0.011774837710420323,0.026653058898682275,0.05710575762927935
Pel,S1_conf,1100.0,0.0,0.009172839407193495,0.011388836762045376,0.02836637672637061,0.05465214497689356
Pel,S1_conf,1110.0,0.0,0.009867777567405063,0.011049019886601655,0.02879133298143654,0.05732401731670555
Pel,S1_conf,1120.0,0.0,0.009935973102145317,0.011514408755710833,0.028495525517272274,0.06428802636998275
Pel,S1_conf,1130.0,0.0,0.009335807548365542,0.011645038402284843,0.02550993578424358,0.05799296657233712
Pel,S1_conf,1140.0,0.0,0.009135455129332226,0.011773312518995492,0.03110694496180072,0.053347733088841
Pel,S1_conf,1150.0,0.0,0.009974241548384237,0.01015861354159108,0.023773260753063234,0.0594517487244154
Pel,S1_conf,1160.0,0.0,0.01125611117015882,0.011611624023835079,0.027340506086218044,0.05811526056313578
Pel,S1_conf,1170.0,0.0,0.010048732738068817,0.010694456919794372,0.02600695546089615,0.05964466958546193
Pel,S1_conf,1180.0,0.0,0.006908278339644341,0.007579756769538148,0.035038609446789444,0.05640103115707058
Pel,S1_conf,1190.0,0.0,0.010609783008335233,0.009034663712060104,0.03115322407064519,0.06721235397013857
Pel,S1_conf,1200.0,0.0,0.010372229418143386,0.009787798206457957,0.028329658884639546,0.05643888481231104
Pel,S1_conf,1210.0,0.0,0.00981314224401188,0.00885576884000748,0.031023332900464252,0.054466610968761965
Pel,S1_conf,1220.0,0.0,0.010296186850090254,0.00875644897007793,0.03095896423775266,0.052481727943381705
Pel,S1_conf,1230.0,0.0,0.008719257036686568,0.008334174856652839,0.03228767498388153,0.06415096301996834
Pel,S1_conf,1240.0,0.0,0.011191931789381961,0.008010166202394812,0.030718879518439622,0.06348984519554683
Pel,S1_conf,1250.0,0.0,0.010055432416825657,0.00862989856792548,0.03165879116127236,0.056039092904502694
Pel,S1_conf,1260.0,0.0,0.009566059713856186,0.008257048049091094,0.029932372366091788,0.06384465823352002
Pel,S1_conf,1270.0,0.0,0.010208001884331777,0.009064895054903425,0.033216609481966496,0.061398821961390446
Pel,S1_conf,1280.0,0.0,0.010137057970210894,0.010711631474379856,0.035501791902726315,0.07280687408542723
Pel,S1_conf,1290.0,0.0,0.011328852992837537,0.008852480214671641,0.030198050704009213,0.06393034865573598
Pel,S1_conf,1300.0,0.0,0.010755750554726499,0.008552284493574678,0.03514508298981927,0.06251139016558994
Pel,S1_conf,1310.0,0.0,0.009726908586920463,0.00906007497321377,0.03111968655602755,0.06159012664361394
Pel,S1_conf,1320.0,0.0,0.010702998322323128,0.008882152565240662,0.03018860104201097,0.055507539361851155
Pel,S1_conf,1330.0,0.0,0.010332885569068898,0.009312781987750127,0.034339917092061086,0.061015672168865207
Pel,S1_conf,1340.0,0.0,0.011633428125921275,0.009670174078856267,0.029154456745060873,0.0630706451948159
Pel,S1_conf,1350.0,0.0,0.011887825153817515,0.009852171571650588,0.032445601132746,0.06835819833196423
Pel,S1_conf,1360.0,0.0,0.010701158426020775,0.008875248181694616,0.033229391358616245,0.06371144503156546
Pel,S1_conf,1370.0,0.0,0.011376299812172823,0.009956589750515311,0.032999009329216254,0.06749575913344484
Pel,S1_conf,1380.0,0.0,0.00959896468699733,0.012500242559578996,0.030457756033553246,0.0611286621244199
Pel,S1_conf,1390.0,0.0,0.009150342253043998,0.01263423305825543,0.029938824468896022,0.054282194243973576
Pel,S1_conf,1400.0,0.0,0.008913269574948987,0.012870255877798152,0.02909298758161656,0.053306798529752925
Pel,S1_conf,1410.0,0.0,0.00795725872981797,0.01532105207512846,0.03148545815029875,0.05091710857747407
Pel,S1_conf,1420.0,0.0,0.009745389253016521,0.011838267956610332,0.03346006943652868,0.052408345092436213
Pel,S1_conf,1430.0,0.0,0.008542299545109813,0.013654365288021159,0.030002831576531608,0.06251269270601265
Pel,S1_conf,1440.0,0.0,0.008869996765428385,0.013389223138320295,0.02749540158670466,0.055158793336987824
Pel,S1_conf,1450.0,0.0,0.008523141254993524,0.012533992377998127,0.027690858008246038,0.05241954353182178
Pel,S1_conf,1460.0,0.0,0.008471712398526333,0.012507800934404905,0.0345729359351433,0.04838180444291997
Pel,S1_conf,1470.0,0.0,0.008657376924630393,0.011504530502394793,0.03207938763698222,0.05492410066625827
Pel,S1_conf,1480.0,0.0,0.007455520230683457,0.009473710710554735,0.03131515738125396,0.05079183731358306
Pel,S1_conf,1490.0,0.0,0.008881387319194141,0.009216749337344154,0.031408434665427865,0.05005278770437932
Pel,S1_conf,1500.0,0.0,0.00916962794654477,0.00984630767944607,0.032324271045705386,0.05068924632937055
Pel,S1_conf,1510.0,0.0,0.010354909843485794,0.009550512713528267,0.031132899958527072,0.05685175663557973
Pel,S1_conf,1520.0,0.0,0.008597772089971013,0.009656457419406808,0.029779054016916266,0.05064982510318475
Pel,S1_conf,1530.0,0.0,0.00787095344076363,0.00995158237558909,0.03228055814992671,0.04778150959006562
Pel,S1_conf,1540.0,0.0,0.00975209399992075,0.009849738184153467,0.028820379978057937,0.05734199478510992
Pel,S1_conf,1550.0,0.0,0.00906883411395013,0.010621610686977602,0.029871101184046477,0.05000681047643454
Pel,S1_conf,1560.0,0.0,0.009570119832283265,0.009486967157927323,0.030067499504215577,0.04791342268465603
Pel,S1_conf,1570.0,0.0,0.01096120675544641,0.009554358818133274,0.03087264121131641,0.048918779434889065
Pel,S1_conf,1580.0,0.0,0.0055484019519648825,0.00805091021514226,0.029816038924254537,0.044124050017233574
Pel,S1_conf,1590.0,0.0,0.008494430767326535,0.006932344425095651,0.024207377083858523,0.048089435212045936
Pel,S1_conf,1600.0,0.0,0.008411388370329387,0.007705469746665549,0.0291381531367284,0.05129166831131444
Pel,S1_conf,1610.0,0.0,0.007429412277496692,0.008768384809479139,0.027906284795823574,0.05713560503974472
Pel,S1_conf,1620.0,0.0,0.007240774451421301,0.00838689783027784,0.03386841989660054,0.05025014635569641
Pel,S1_conf,1630.0,0.0,0.008445416007625791,0.0076479285037265796,0.025878348870596812,0.05020468915056955
Pel,S1_conf,1640.0,0.0,0.007988054846127576,0.007903976564929886,0.029412985941171248,0.05428694186544366
Pel,S1_conf,1650.0,0.0,0.007347264341249373,0.0072545998475780325,0.028560250039710328,0.048736694797404764
Pel,S1_conf,1660.0,0.0,0.007475956232976561,0.007941037998727956,0.029100514352826623,0.04984699276802621
Pel,S1_conf,1670.0,0.0,0.008850428886916372,0.007243122322595047,0.027818477511074937,0.04723654005524954
Pel,S1_conf,1680.0,0.0,0.010675371938157844,0.014066459377569588,0.036581077969475566,0.05855539391549156
Pel,S1_conf,1690.0,0.0,0.011588885271960076,0.013933691614391045,0.03101399930204162,0.05245838427780806
Pel,S1_conf,1700.0,0.0,0.010694821856644386,0.014340985230971253,0.03680214692763463,0.054178028026986715
Pel,S1_conf,1710.0,0.0,0.011056386086323484,0.013675014297618372,0.03559301323618356,0.05536438068666141
Pel,S1_conf,1720.0,0.0,0.010514702746329553,0.011568574193487436,0.036883624043689354,0.05917250635902303
Pel,S1_conf,1730.0,0.0,0.01017791885307069,0.009528047786527152,0.03531017996449921,0.05559984448886527
Pel,S1_conf,1740.0,0.0,0.010137801025900693,0.012049573815536035,0.03346271595772625,0.0580502236729767
Pel,S1_conf,1750.0,0.0,0.009293068006218088,0.011451272485170829,0.035573908534992614,0.05969584746423379
Pel,S1_conf,1760.0,0.0,0.009773953348565475,0.01199858452029341,0.03942202063589019,0.05709720112043566
Pel,S1_conf,1770.0,0.0,0.011274769975008854,0.012931896389101418,0.036776128995689446,0.06041509999173313
Pel,S1_conf,1780.0,0.0,0.008903755562353172,0.011845840398148247,0.03255867369991806,0.06390902737940585
Pel,S1_conf,1790.0,0.0,0.008972674907283486,0.008662976291446684,0.03473110821100472,0.057537618851761535
Pel,S1_conf,1800.0,0.0,0.009345467513939382,0.009145727284082215,0.03847266289657102,0.05826710447720339
Pel,S1_conf,1810.0,0.0,0.00969625937446531,0.009668153635835971,0.03291407723097823,0.053995255968558434
Pel,S1_conf,1820.0,0.0,0.01047224618626547,0.008822856604776844,0.038049121620309746,0.06299254905552219
Pel,S1_conf,1830.0,0.0,0.009483704346022402,0.009332766557032959,0.03607373256587598,0.055087222349602616
Pel,S1_conf,1840.0,0.0,0.009487530722709421,0.009256081091074796,0.034242354865168904,0.0610106481426218
Pel,S1_conf,1850.0,0.0,0.010328380801120899,0.008412014764645486,0.036518189699302706,0.05738713629204855
Pel,S1_conf,1860.0,0.0,0.010322312115760734,0.009198238641775866,0.041238690512782235,0.06361511676064634
Pel,S1_conf,1870.0,0.0,0.010028602449063272,0.009156100823665112,0.03681320837522737,0.06121633269443094
Pel,S1_conf,1880.0,0.0,0.012291631945067157,0.014442906949215358,0.04019234671798672,0.06345094627944545
Pel,S1_conf,1890.0,0.0,0.012004588025037594,0.011073831525055308,0.041164531845717625,0.06642731845000392
Pel,S1_conf,1900.0,0.0,0.011837877313020979,0.011640710854320148,0.04077296837615103,0.07601834589097277
Pel,S1_conf,1910.0,0.0,0.012258900142928452,0.010963405577240062,0.03543010524328294,0.07285337331082838
Pel,S1_conf,1920.0,0.0,0.013988492034548326,0.01225863393326331,0.04358543955944287,0.06606662114791663
Pel,S1_conf,1930.0,0.0,0.01360437044325646,0.011283713414430695,0.04166681453646349,0.07433018494839859
Pel,S1_conf,1940.0,0.0,0.013072772452236406,0.012071091588093026,0.045656938537800444,0.08077149237770459
Pel,S1_conf,1950.0,0.0,0.012239452082980957,0.011144825969789055,0.042074601568403314,0.06213110426400227
Pel,S1_conf,1960.0,0.0,0.013354521734406623,0.011220191070255178,0.03649651422446074,0.06533548921242889
Pel,S1_conf,1970.0,0.0,0.012857971212114438,0.011027091777855137,0.03988566211217773,0.06991220753215914
Pel,S1_conf,1980.0,0.0,0.01119800426001775,0.014205086818967145,0.04069690981874823,0.062477746075519223
Pel,S1_conf,1990.0,0.0,0.010943660858120019,0.014787938173219757,0.03826912351654378,0.060966805838695105
Pel,S1_conf,2000.0,0.0,0.012101735962396436,0.014370291811713386,0.042111642308336646,0.06463368254875705
Pel,S1_conf,2010.0,0.0,0.009472444322164514,0.012557702214430897,0.043783471182518435,0.05812497272107729
Pel,S1_conf,2020.0,0.0,0.010852630156118497,0.013336100366208633,0.03839881370946229,0.05363492111239733
Pel,S1_conf,2030.0,0.0,0.009178816545117933,0.01421431303538202,0.03568025482908085,0.05444934698725995
Pel,S1_conf,2040.0,0.0,0.010375757871106579,0.012615524853007666,0.03645510012032671,0.05483995679700164
Pel,S1_conf,2050.0,0.0,0.01049178082273555,0.014383831779804871,0.036981001942869074,0.06241198634981254
Pel,S1_conf,2060.0,0.0,0.01083739483784112,0.014760028189115438,0.04115015589279108,0.05602621413913877
Pel,S1_conf,2070.0,0.0,0.010253496523961323,0.012826200575918094,0.03511674517329104,0.06288593977706082
Pel,S1_conf,2080.0,0.0,0.008493986375741374,0.008538817029241778,0.03576230562743411,0.051708062696143836
Pel,S1_conf,2090.0,0.0,0.009217407609256859,0.011236303897586182,0.03526034651637771,0.05449331778392491
Pel,S1_conf,2100.0,0.0,0.009547060977514094,0.008942378777105707,0.035859495655687045,0.05523496333160196
Pel,S1_conf,2110.0,0.0,0.008756438061150167,0.009442539148822092,0.033105920783015656,0.04906892145569268
Pel,S1_conf,2120.0,0.0,0.008914982124110928,0.009764042483425177,0.03666668932364639,0.047543829874915504
Pel,S1_conf,2130.0,0.0,0.00924601824893948,0.009338833765842157,0.03958741216027342,0.052040057921040564
Pel,S1_conf,2140.0,0.0,0.008864084292054675,0.008414707417076363,0.03435721020163206,0.053087552280770806
Pel,S1_conf,2150.0,0.0,0.010835855758100026,0.009737275196028862,0.03852290915844381,0.050574116762128696
Pel,S1_conf,2160.0,0.0,0.008050976977096353,0.009643368749925831,0.03247027784069901,0.051394969997871985
Pel,S1_conf,2170.0,0.0,0.010310074052326285,0.010936683614152475,0.039369845104391024,0.05414606460532655
Pel,S1_conf,2180.0,0.0,0.007875845468689815,0.008496943509933859,0.03516223105590199,0.05089613457911662
Pel,S1_conf,2190.0,0.0,0.0075489237884729925,0.008088152215721149,0.036914057030901753,0.06436860410458764
Pel,S1_conf,2200.0,0.0,0.009392603915506254,0.008682515810268267,0.03865588159358995,0.051134516904518625
Pel,S1_conf,2210.0,0.0,0.010185591495361636,0.010251617798565893,0.037175110028696445,0.05367641666977006
Pel,S1_conf,2220.0,0.0,0.010475363672718355,0.009879592117729985,0.03283301280853479,0.05754414354824061
Pel,S1_conf,2230.0,0.0,0.010596466735470893,0.00945612822294071,0.032419715563795325,0.059884579296418355
Pel,S1_conf,2240.0,0.0,0.009582319602942152,0.009825838065728844,0.03462568111218425,0.05520044827464536
Pel,S1_conf,2250.0,0.0,0.010096081433821633,0.010803170763539446,0.03845235179221211,0.05895518963810393
Pel,S1_conf,2260.0,0.0,0.009496138515702033,0.009108397459120236,0.03190196519126001,0.06063736908273844
Pel,S1_conf,2270.0,0.0,0.01085223665190817,0.008694413091419054,0.03486953219962693,0.05190944323708283
Pel,S1_conf,2280.0,0.0,0.013829565713223493,0.01581825479901828,0.04241847240767362,0.05848682011908005
Pel,S1_conf,2290.0,0.0,0.012606627155418859,0.01566085074751209,0.041792617357233025,0.06496791892010348
Pel,S1_conf,2300.0,0.0,0.012564145548804681,0.014670266959964226,0.04062687404167054,0.056103711683002995
Pel,S1_conf,2310.0,0.0,0.010631933111147776,0.011354212111011602,0.03708606184699119,0.05226723393417286
Pel,S1_conf,2320.0,0.0,0.010923710531938035,0.011992843571880452,0.042876073005802005,0.05838099946979836
Pel,S1_conf,2330.0,0.0,0.011103203015362289,0.013077852580750128,0.035045849545863574,0.05691228486207565
Pel,S1_conf,2340.0,0.0,0.009963200031167279,0.012210995418714453,0.041937236524758933,0.05651025205789572
Pel,S1_conf,2350.0,0.0,0.010474815982787026,0.012707030112530564,0.03374087210074803,0.05368648916055969
Pel,S1_conf,2360.0,0.0,0.010332775698234292,0.011347040710675181,0.03304400528063069,0.05408342574699677
Pel,ST,0.0,0.0,0.0,0.0,0.0,0.0
Pel,ST,10.0,0.0,0.020237389290707557,0.02530822724928333,0.9123977206660391,0.09072596734479345
Pel,ST,20.0,0.0,0.05164640371477391,0.06313886515035388,0.7308044791591578,0.2665853982196114
Pel,ST,30.0,0.0,0.0722684609071393,0.08792103773949406,0.5885663942661268,0.38079509167474707
Pel,ST,40.0,0.0,0.08690571502778316,0.10605612820925328,0.4952683311337759,0.43818671535004294
Pel,ST,50.0,0.0,0.09493301208644696,0.11691938030694575,0.42583612569830065,0.48279110194157526
Pel,ST,60.0,0.0,0.09466517226122732,0.11806172617440741,0.3652289358390706,0.5381573959785514
Pel,ST,70.0,0.0,0.08718293189549535,0.11029398230922939,0.306361140982284,0.6098357508539815
Pel,ST,80.0,0.0,0.07607100430726252,0.09764570648504742,0.2488286202303086,0.6891405491932079
Pel,ST,90.0,0.0,0.06497538132921409,0.08450117179928703,0.196972947776543,0.7614644555127444
Pel,ST,100.0,0.0,0.05570571860954263,0.07319943299664768,0.1553426454458051,0.8168238685563135
Pel,ST,110.0,0.0,0.04850073214875753,0.06420169817246019,0.12524120461039373,0.8537172243269863
Pel,ST,120.0,0.0,0.04315354326057042,0.05738746884098166,0.10501966264720312,0.8756783881969642
Pel,ST,130.0,0.0,0.0394767933320856,0.05261685970317507,0.0919254044310806,0.8873135621825302
Pel,ST,140.0,0.0,0.03717183788999075,0.04957638292669862,0.0833341998055889,0.8928024869040345
Pel,ST,150.0,0.0,0.03568228977732563,0.047600839395234365,0.0771477605716401,0.8958135262952291
